EmployeeID,ChangeDate,FromJobTitle,ToJobTitle,SalaryBefore,SalaryAfter,ChangeType,DepartmentCode,Site
201033,22/06/2020,R&D Manager,Senior Engineer,130410,131165,Lateral_Move,RD,Paris
201033,25/07/2021,Senior Engineer,ML Engineer,131165,134285,Promotion,RD,Paris
201034,27/03/2016,,Sales Manager,,89760,Hire,SALES,Milan
201035,19/03/2016,,IT Technician,,93840,Hire,IT,Milan
201035,16/04/2017,IT Technician,Systems Administrator,93840,91902,Demotion,IT,Milan
201036,15/02/2016,,Department Director,,122400,Hire,MGMT,Paris
201036,13/06/2017,Department Director,Executive Director,122400,129098,Promotion,MGMT,Paris
201036,02/09/2019,Executive Director,Country Manager,129098,129769,Lateral_Move,MGMT,Paris
201036,30/12/2021,Country Manager,General Manager,129769,127198,Demotion,MGMT,Paris
201037,06/03/2016,,Research Scientist,,73440,Hire,RD,Paris
201038,20/03/2016,,Systems Administrator,,49980,Hire,IT,Milan
201038,05/07/2018,Systems Administrator,Network Engineer,49980,63160,Promotion,IT,Milan
201038,04/05/2020,Network Engineer,IT Manager,63160,63125,Lateral_Move,IT,Milan
201038,10/08/2022,IT Manager,Systems Administrator,63125,65786,Lateral_Move,IT,Milan
201039,10/03/2016,,Production Supervisor,,60180,Hire,OPS,Berlin
201039,09/08/2017,Production Supervisor,Operations Manager,60180,70000,Promotion,OPS,Berlin
201039,08/11/2019,Operations Manager,Supply Chain Specialist,70000,71831,Lateral_Move,OPS,Berlin
201039,27/02/2021,Supply Chain Specialist,Operations Manager,71831,72207,Lateral_Move,OPS,Berlin
201040,20/03/2016,,General Manager,,89760,Hire,MGMT,Paris
201040,11/07/2018,General Manager,Country Manager,89760,90752,Lateral_Move,MGMT,Paris
201040,30/10/2019,Country Manager,General Manager,90752,92125,Lateral_Move,MGMT,Paris
201041,05/04/2016,,Senior Engineer,,104040,Hire,RD,Paris
201041,04/05/2017,Senior Engineer,Software Engineer,104040,108655,Promotion,RD,Paris
201042,03/05/2016,,Senior Account Manager,,85680,Hire,SALES,Milan
201042,30/10/2017,Senior Account Manager,Sales Manager,85680,92810,Promotion,SALES,Milan
201042,31/05/2019,Sales Manager,Business Developer,92810,95254,Lateral_Move,SALES,Milan
201042,05/01/2021,Business Developer,Senior Account Manager,95254,91458,Demotion,SALES,Milan
201043,08/05/2016,,DevOps Engineer,,83640,Hire,IT,Milan
201044,15/04/2016,,Logistics Coordinator,,63240,Hire,OPS,Berlin
201044,27/05/2017,Logistics Coordinator,Production Supervisor,63240,66143,Lateral_Move,OPS,Berlin
201044,16/12/2018,Production Supervisor,Process Engineer,66143,70000,Promotion,OPS,Berlin
201045,01/05/2016,,Executive Director,,121380,Hire,MGMT,Paris
201045,13/12/2017,Executive Director,VP Operations,121380,121901,Lateral_Move,MGMT,Paris
201045,12/03/2019,VP Operations,Department Director,121901,124046,Lateral_Move,MGMT,Paris
201046,22/05/2016,,Data Scientist,,88740,Hire,RD,Paris
201046,20/07/2017,Data Scientist,Research Scientist,88740,100645,Promotion,RD,Paris
201046,15/11/2019,Research Scientist,ML Engineer,100645,114019,Promotion,RD,Paris
201046,05/09/2021,ML Engineer,Software Engineer,114019,116982,Lateral_Move,RD,Paris
201047,09/05/2016,,Data Scientist,,114240,Hire,RD,Paris
201047,02/04/2018,Data Scientist,R&D Manager,114240,116541,Lateral_Move,RD,Paris
201047,04/07/2019,R&D Manager,Research Scientist,116541,128280,Promotion,RD,Paris
201047,27/09/2021,Research Scientist,Data Scientist,128280,130491,Lateral_Move,RD,Paris
201048,06/06/2016,,Sales Representative,,98940,Hire,SALES,Milan
201048,06/06/2017,Sales Representative,Senior Account Manager,98940,99879,Lateral_Move,SALES,Milan
201049,26/05/2016,,Security Analyst,,95880,Hire,IT,Milan
201049,20/08/2017,Security Analyst,IT Manager,95880,96148,Lateral_Move,IT,Milan
201050,05/06/2016,,Operations Manager,,60180,Hire,OPS,Berlin
201051,13/06/2016,,CTO,,98940,Hire,MGMT,Paris
201051,09/02/2018,CTO,General Manager,98940,107699,Promotion,MGMT,Paris
201051,16/10/2019,General Manager,Executive Director,107699,121783,Promotion,MGMT,Paris
201052,25/06/2016,,Software Engineer,,110160,Hire,RD,Paris
201052,08/12/2017,Software Engineer,Research Scientist,110160,110487,Lateral_Move,RD,Paris
201053,07/07/2016,,Business Developer,,98940,Hire,SALES,Milan
201053,16/09/2017,Business Developer,Account Manager,98940,100593,Lateral_Move,SALES,Milan
201053,11/06/2019,Account Manager,Business Developer,100593,100000,Promotion,SALES,Milan
201053,29/10/2020,Business Developer,Senior Account Manager,100000,100470,Lateral_Move,SALES,Milan
201054,13/07/2016,,Network Engineer,,82620,Hire,IT,Milan
201054,02/01/2018,Network Engineer,Systems Administrator,82620,95881,Promotion,IT,Milan
201054,09/09/2019,Systems Administrator,DevOps Engineer,95881,96405,Lateral_Move,IT,Milan
201055,11/07/2016,,Supply Chain Specialist,,34680,Hire,OPS,Berlin
201055,04/04/2018,Supply Chain Specialist,Logistics Coordinator,34680,35599,Lateral_Move,OPS,Berlin
201056,11/06/2016,,HR Director,,49980,Hire,HR,Paris
201056,06/07/2017,HR Director,HR Manager,49980,59409,Promotion,HR,Paris
201057,19/07/2016,,R&D Manager,,91800,Hire,RD,Paris
201057,04/05/2018,R&D Manager,Research Scientist,91800,99658,Promotion,RD,Paris
201057,21/12/2019,Research Scientist,Lead Engineer,99658,113484,Promotion,RD,Paris
201057,07/01/2022,Lead Engineer,Senior Engineer,113484,108818,Demotion,RD,Paris
201058,02/08/2016,,Sales Representative,,65280,Hire,SALES,Milan
201058,02/08/2017,Sales Representative,Sales Manager,65280,65337,Lateral_Move,SALES,Milan
201058,27/10/2018,Sales Manager,Account Manager,65337,62088,Demotion,SALES,Milan
201058,17/11/2020,Account Manager,Regional Director,62088,62295,Lateral_Move,SALES,Milan
201059,11/08/2016,,DevOps Engineer,,59160,Hire,IT,Milan
201059,25/10/2017,DevOps Engineer,IT Technician,59160,71982,Promotion,IT,Milan
201059,09/07/2019,IT Technician,IT Manager,71982,76708,Promotion,IT,Milan
201059,18/04/2021,IT Manager,Systems Administrator,76708,76433,Lateral_Move,IT,Milan
201060,31/07/2016,,Operations Analyst,,42840,Hire,OPS,Berlin
201060,01/08/2017,Operations Analyst,Supply Chain Specialist,42840,45273,Lateral_Move,OPS,Berlin
201060,11/03/2019,Supply Chain Specialist,Process Engineer,45273,47947,Lateral_Move,OPS,Berlin
201061,11/08/2016,,HR Assistant,,57120,Hire,HR,Paris
201061,02/11/2017,HR Assistant,Talent Acquisition Specialist,57120,58378,Lateral_Move,HR,Paris
201061,16/03/2019,Talent Acquisition Specialist,L&D Specialist,58378,68522,Promotion,HR,Paris
201062,06/08/2016,,Country Manager,,81600,Hire,MGMT,Paris
201063,10/09/2016,,R&D Manager,,100980,Hire,RD,Paris
201063,17/12/2018,R&D Manager,Software Engineer,100980,111012,Promotion,RD,Paris
201063,01/02/2021,Software Engineer,Senior Engineer,111012,113967,Lateral_Move,RD,Paris
201063,05/04/2023,Senior Engineer,ML Engineer,113967,120529,Promotion,RD,Paris
201064,26/09/2016,,Regional Director,,46920,Hire,SALES,Milan
201065,27/08/2016,,Cloud Engineer,,86700,Hire,IT,Milan
201065,25/11/2017,Cloud Engineer,IT Manager,86700,92340,Promotion,IT,Milan
201066,15/08/2016,,Talent Acquisition Specialist,,68340,Hire,HR,Paris
201066,20/09/2018,Talent Acquisition Specialist,HR Generalist,68340,69383,Lateral_Move,HR,Paris
201066,10/01/2021,HR Generalist,HR Assistant,69383,71196,Lateral_Move,HR,Paris
201066,27/01/2023,HR Assistant,L&D Specialist,71196,72642,Lateral_Move,HR,Paris
201067,02/09/2016,,Executive Director,,82620,Hire,MGMT,Paris
201067,02/09/2018,Executive Director,CTO,82620,93096,Promotion,MGMT,Paris
201068,19/09/2016,,Senior Engineer,,110160,Hire,RD,Paris
201068,24/01/2018,Senior Engineer,Research Scientist,110160,114527,Promotion,RD,Paris
201069,12/10/2016,,Software Engineer,,112200,Hire,RD,Paris
201070,07/09/2016,,Business Developer,,54060,Hire,SALES,Milan
201070,17/09/2017,Business Developer,Regional Director,54060,54011,Lateral_Move,SALES,Milan
201070,26/09/2019,Regional Director,Sales Manager,54011,55655,Lateral_Move,SALES,Milan
201071,01/10/2016,,IT Technician,,70380,Hire,IT,Milan
201071,08/12/2017,IT Technician,Systems Administrator,70380,73205,Lateral_Move,IT,Milan
201071,09/03/2019,Systems Administrator,IT Technician,73205,84937,Promotion,IT,Milan
201071,10/01/2021,IT Technician,Security Analyst,84937,87321,Lateral_Move,IT,Milan
201072,07/10/2016,,Supply Chain Specialist,,51000,Hire,OPS,Berlin
201072,21/07/2018,Supply Chain Specialist,Operations Manager,51000,57344,Promotion,OPS,Berlin
201072,25/10/2019,Operations Manager,Logistics Coordinator,57344,59928,Lateral_Move,OPS,Berlin
201072,28/06/2021,Logistics Coordinator,Operations Analyst,59928,61879,Lateral_Move,OPS,Berlin
201073,06/10/2016,,L&D Specialist,,55080,Hire,HR,Paris
201073,06/01/2018,L&D Specialist,HR Director,55080,57561,Lateral_Move,HR,Paris
201074,08/10/2016,,Department Director,,81600,Hire,MGMT,Paris
201074,26/05/2018,Department Director,Country Manager,81600,81931,Lateral_Move,MGMT,Paris
201074,20/12/2019,Country Manager,Department Director,81931,84240,Lateral_Move,MGMT,Paris
201074,13/09/2021,Department Director,Executive Director,84240,86927,Lateral_Move,MGMT,Paris
201075,05/11/2016,,Data Scientist,,75480,Hire,RD,Paris
201075,25/09/2018,Data Scientist,Research Scientist,75480,76155,Lateral_Move,RD,Paris
201075,22/09/2020,Research Scientist,Senior Engineer,76155,91061,Promotion,RD,Paris
201075,09/08/2022,Senior Engineer,ML Engineer,91061,98794,Promotion,RD,Paris
201076,19/10/2016,,Business Developer,,54060,Hire,SALES,Milan
201076,16/01/2018,Business Developer,Sales Representative,54060,54277,Lateral_Move,SALES,Milan
201076,17/02/2020,Sales Representative,Business Developer,54277,49329,Demotion,SALES,Milan
201076,16/12/2021,Business Developer,Senior Account Manager,49329,52319,Lateral_Move,SALES,Milan
201077,24/10/2016,,IT Manager,,77520,Hire,IT,Milan
201077,14/03/2019,IT Manager,IT Technician,77520,78790,Lateral_Move,IT,Milan
201077,16/01/2021,IT Technician,Cloud Engineer,78790,81761,Lateral_Move,IT,Milan
201078,29/10/2016,,Operations Manager,,48960,Hire,OPS,Berlin
201078,18/04/2018,Operations Manager,Process Engineer,48960,45878,Demotion,OPS,Berlin
201078,02/08/2019,Process Engineer,Supply Chain Specialist,45878,43001,Demotion,OPS,Berlin
201078,13/02/2021,Supply Chain Specialist,Process Engineer,43001,41553,Demotion,OPS,Berlin
201079,31/10/2016,,HR Director,,42840,Hire,HR,Paris
201079,26/11/2017,HR Director,Talent Acquisition Specialist,42840,57810,Promotion,HR,Paris
201079,10/01/2019,Talent Acquisition Specialist,HR Generalist,57810,58770,Lateral_Move,HR,Paris
201079,04/10/2020,HR Generalist,L&D Specialist,58770,59735,Lateral_Move,HR,Paris
201080,31/10/2016,,General Manager,,127500,Hire,MGMT,Paris
201080,15/08/2018,General Manager,CTO,127500,128099,Lateral_Move,MGMT,Paris
201080,02/11/2019,CTO,Country Manager,128099,140000,Promotion,MGMT,Paris
201080,12/05/2021,Country Manager,CTO,140000,141968,Lateral_Move,MGMT,Paris
201081,27/11/2016,,Software Engineer,,66300,Hire,RD,Paris
201081,29/05/2018,Software Engineer,Lead Engineer,66300,68601,Lateral_Move,RD,Paris
201082,14/12/2016,,Sales Manager,,99960,Hire,SALES,Milan
201083,17/11/2016,,Systems Administrator,,77520,Hire,IT,Milan
201083,10/07/2018,Systems Administrator,Network Engineer,77520,85232,Promotion,IT,Milan
201083,24/01/2020,Network Engineer,DevOps Engineer,85232,86666,Lateral_Move,IT,Milan
201084,01/12/2016,,Supply Chain Specialist,,41820,Hire,OPS,Berlin
201084,27/08/2018,Supply Chain Specialist,Production Supervisor,41820,49145,Promotion,OPS,Berlin
201085,19/11/2016,,Executive Assistant,,42840,Hire,ADMIN,Paris
201085,30/01/2018,Executive Assistant,Administrative Coordinator,42840,50178,Promotion,ADMIN,Paris
201085,27/07/2019,Administrative Coordinator,Administrative Assistant,50178,60000,Promotion,ADMIN,Paris
201085,20/11/2020,Administrative Assistant,Office Manager,60000,58108,Demotion,ADMIN,Paris
201086,08/12/2016,,Department Director,,135660,Hire,MGMT,Paris
201086,27/12/2017,Department Director,Executive Director,135660,138626,Lateral_Move,MGMT,Paris
201087,03/01/2017,,Research Scientist,,140000,Hire,RD,Paris
201087,29/01/2019,Research Scientist,Senior Engineer,140000,140000,Promotion,RD,Paris
201087,18/01/2021,Senior Engineer,Research Scientist,140000,142152,Lateral_Move,RD,Paris
201087,26/01/2023,Research Scientist,Senior Engineer,142152,142860,Lateral_Move,RD,Paris
201088,21/12/2016,,Regional Director,,64260,Hire,SALES,Milan
201088,14/11/2018,Regional Director,Sales Manager,64260,65589,Lateral_Move,SALES,Milan
201088,22/04/2020,Sales Manager,Account Manager,65589,67198,Lateral_Move,SALES,Milan
201088,29/04/2021,Account Manager,Senior Account Manager,67198,65102,Demotion,SALES,Milan
201089,06/01/2017,,General Manager,,126880,Hire,MGMT,Paris
201089,09/05/2018,General Manager,Department Director,126880,127874,Lateral_Move,MGMT,Paris
201089,04/06/2019,Department Director,CTO,127874,136372,Promotion,MGMT,Paris
201089,09/07/2021,CTO,General Manager,136372,138489,Lateral_Move,MGMT,Paris
201090,14/02/2017,,Lead Engineer,,74880,Hire,RD,Paris
201090,16/06/2018,Lead Engineer,ML Engineer,74880,79365,Promotion,RD,Paris
201091,20/02/2017,,R&D Manager,,71760,Hire,RD,Paris
201091,19/06/2018,R&D Manager,Senior Engineer,71760,73997,Lateral_Move,RD,Paris
201091,19/01/2020,Senior Engineer,ML Engineer,73997,69080,Demotion,RD,Paris
201091,07/08/2021,ML Engineer,Software Engineer,69080,82705,Promotion,RD,Paris
201092,13/01/2017,,Business Developer,,99840,Hire,SALES,Milan
201092,14/08/2018,Business Developer,Regional Director,99840,100000,Promotion,SALES,Milan
201093,24/02/2017,,Cloud Engineer,,99840,Hire,IT,Milan
201093,01/11/2018,Cloud Engineer,DevOps Engineer,99840,97058,Demotion,IT,Milan
201093,07/06/2020,DevOps Engineer,Security Analyst,97058,97840,Lateral_Move,IT,Milan
201093,18/07/2021,Security Analyst,IT Manager,97840,99166,Lateral_Move,IT,Milan
201094,05/02/2017,,Logistics Coordinator,,58240,Hire,OPS,Berlin
201094,27/04/2018,Logistics Coordinator,Process Engineer,58240,58284,Lateral_Move,OPS,Berlin
201095,07/02/2017,,General Manager,,132080,Hire,MGMT,Paris
201095,03/10/2018,General Manager,Country Manager,132080,140000,Promotion,MGMT,Paris
201095,06/06/2020,Country Manager,General Manager,140000,139938,Lateral_Move,MGMT,Paris
201096,06/04/2017,,ML Engineer,,127920,Hire,RD,Paris
201096,01/06/2018,ML Engineer,Lead Engineer,127920,135584,Promotion,RD,Paris
201097,19/02/2017,,Sales Representative,,81120,Hire,SALES,Milan
201097,27/02/2018,Sales Representative,Regional Director,81120,91661,Promotion,SALES,Milan
201097,09/08/2019,Regional Director,Business Developer,91661,94235,Lateral_Move,SALES,Milan
201097,19/06/2021,Business Developer,Regional Director,94235,93779,Lateral_Move,SALES,Milan
201098,11/04/2017,,Cloud Engineer,,52000,Hire,IT,Milan
201098,28/09/2018,Cloud Engineer,Security Analyst,52000,55369,Promotion,IT,Milan
201099,25/02/2017,,Production Supervisor,,70000,Hire,OPS,Berlin
201099,14/06/2018,Production Supervisor,Supply Chain Specialist,70000,66192,Demotion,OPS,Berlin
201099,23/09/2019,Supply Chain Specialist,Operations Analyst,66192,68878,Lateral_Move,OPS,Berlin
201099,26/04/2021,Operations Analyst,Operations Manager,68878,70000,Promotion,OPS,Berlin
201100,30/03/2017,,Administrative Coordinator,,52000,Hire,ADMIN,Paris
201100,09/07/2018,Administrative Coordinator,Office Manager,52000,57546,Promotion,ADMIN,Paris
201100,31/01/2020,Office Manager,Administrative Assistant,57546,58549,Lateral_Move,ADMIN,Paris
201100,31/12/2021,Administrative Assistant,Receptionist,58549,56501,Demotion,ADMIN,Paris
201101,16/03/2017,,General Manager,,134160,Hire,MGMT,Paris
201101,26/01/2019,General Manager,Country Manager,134160,136864,Lateral_Move,MGMT,Paris
201101,30/04/2020,Country Manager,CTO,136864,139286,Lateral_Move,MGMT,Paris
201101,18/06/2022,CTO,Country Manager,139286,141976,Lateral_Move,MGMT,Paris
201102,05/04/2017,,Data Scientist,,109200,Hire,RD,Paris
201102,30/04/2018,Data Scientist,Senior Engineer,109200,110235,Lateral_Move,RD,Paris
201102,16/06/2020,Senior Engineer,Lead Engineer,110235,111866,Lateral_Move,RD,Paris
201103,09/04/2017,,Sales Representative,,96720,Hire,SALES,Milan
201104,25/03/2017,,Security Analyst,,68640,Hire,IT,Milan
201104,14/08/2018,Security Analyst,IT Technician,68640,70096,Lateral_Move,IT,Milan
201104,02/05/2020,IT Technician,Security Analyst,70096,81175,Promotion,IT,Milan
201104,27/07/2021,Security Analyst,DevOps Engineer,81175,81985,Lateral_Move,IT,Milan
201105,21/04/2017,,Operations Analyst,,64480,Hire,OPS,Berlin
201105,26/05/2018,Operations Analyst,Process Engineer,64480,63103,Demotion,OPS,Berlin
201105,03/02/2020,Process Engineer,Production Supervisor,63103,60702,Demotion,OPS,Berlin
201105,26/05/2021,Production Supervisor,Supply Chain Specialist,60702,61530,Lateral_Move,OPS,Berlin
201106,28/03/2017,,General Manager,,101920,Hire,MGMT,Paris
201106,09/04/2018,General Manager,Country Manager,101920,103651,Lateral_Move,MGMT,Paris
201107,10/05/2017,,Lead Engineer,,96720,Hire,RD,Paris
201107,12/08/2018,Lead Engineer,R&D Manager,96720,97236,Lateral_Move,RD,Paris
201108,11/05/2017,,Sales Representative,,50960,Hire,SALES,Milan
201108,09/06/2019,Sales Representative,Sales Manager,50960,50787,Lateral_Move,SALES,Milan
201108,09/09/2020,Sales Manager,Regional Director,50787,52675,Lateral_Move,SALES,Milan
201108,20/05/2022,Regional Director,Sales Representative,52675,67642,Promotion,SALES,Milan
201109,31/05/2017,,Systems Administrator,,53040,Hire,IT,Milan
201109,29/11/2018,Systems Administrator,Security Analyst,53040,55761,Lateral_Move,IT,Milan
201109,07/07/2020,Security Analyst,Network Engineer,55761,63360,Promotion,IT,Milan
201109,02/08/2022,Network Engineer,Systems Administrator,63360,75770,Promotion,IT,Milan
201110,18/05/2017,,Research Scientist,,133120,Hire,RD,Paris
201110,21/11/2018,Research Scientist,ML Engineer,133120,135949,Lateral_Move,RD,Paris
201111,17/06/2017,,R&D Manager,,84240,Hire,RD,Paris
201112,14/06/2017,,Business Developer,,79040,Hire,SALES,Milan
201112,15/07/2018,Business Developer,Account Manager,79040,93838,Promotion,SALES,Milan
201113,29/06/2017,,Network Engineer,,64480,Hire,IT,Milan
201113,26/07/2018,Network Engineer,DevOps Engineer,64480,72074,Promotion,IT,Milan
201113,22/08/2020,DevOps Engineer,IT Manager,72074,70344,Demotion,IT,Milan
201114,11/06/2017,,Operations Manager,,60320,Hire,OPS,Berlin
201114,25/07/2018,Operations Manager,Supply Chain Specialist,60320,61759,Lateral_Move,OPS,Berlin
201115,24/06/2017,,Office Manager,,57200,Hire,ADMIN,Paris
201116,27/05/2017,,VP Operations,,122720,Hire,MGMT,Paris
201116,31/05/2018,VP Operations,Country Manager,122720,122487,Lateral_Move,MGMT,Paris
201117,21/06/2017,,Research Scientist,,78000,Hire,RD,Paris
201117,26/05/2019,Research Scientist,Data Scientist,78000,80994,Lateral_Move,RD,Paris
201118,07/06/2017,,Business Developer,,55120,Hire,SALES,Milan
201118,01/10/2018,Business Developer,Sales Manager,55120,57090,Lateral_Move,SALES,Milan
201119,10/07/2017,,Network Engineer,,80080,Hire,IT,Milan
201119,28/08/2018,Network Engineer,IT Manager,80080,89129,Promotion,IT,Milan
