employee_id,employee_department,training_name,training_duration_days,training_cost_eur,start_date,completion_date,completion_status,site
EMP_200991,Operations,Industry 4.0,4,1959,2024-09-24,,Cancelled,Berlin
EMP_200992,Management,Strategic Management,5,1874,2017-06-23,,InProgress,Paris
EMP_200992,Management,Executive Coaching,3,1233,2019-12-06,2019-12-12,Completed,Paris
EMP_200992,Management,Leadership Excellence,4,1030,2022-02-21,2022-02-25,Completed,Paris
EMP_200993,R&D,Python Advanced,6,2512,2017-11-28,2017-12-04,Completed,Paris
EMP_200993,R&D,Deep Learning,7,3018,2018-08-24,2018-09-03,Completed,Paris
EMP_200993,R&D,Machine Learning,5,2530,2019-01-19,2019-01-24,Completed,Paris
EMP_200993,R&D,Cloud Architecture AWS,4,2802,2023-10-12,2023-10-21,Completed,Paris
EMP_200993,R&D,Python Advanced,6,2107,2025-10-16,2025-10-27,Completed,Paris
EMP_200994,Sales,Digital Marketing,3,894,2015-09-18,2015-09-23,Completed,Milan
EMP_200994,Sales,Negotiation Techniques,3,936,2016-06-30,2016-07-08,Completed,Milan
EMP_200994,Sales,Sales Leadership,4,1228,2019-02-27,2019-03-04,Completed,Milan
EMP_200995,IT,Cybersecurity,5,2911,2017-12-17,2017-12-27,Completed,Milan
EMP_200996,Operations,Project Management PMP,5,2154,2017-03-29,2017-04-03,Completed,Berlin
EMP_200996,Operations,German Business Law,3,1231,2018-05-02,,Cancelled,Berlin
EMP_200996,Operations,Industry 4.0,4,2125,2019-07-09,2019-07-18,Completed,Berlin
EMP_200996,Operations,German Business Law,3,1255,2022-01-07,2022-01-13,Completed,Berlin
EMP_200997,Management,Change Management,3,856,2015-07-19,2015-07-25,Completed,Paris
EMP_200997,Management,Strategic Management,5,2166,2018-01-03,,InProgress,Paris
EMP_200997,Management,Executive Coaching,3,1083,2019-12-09,2019-12-12,Completed,Paris
EMP_200997,Management,Strategic Management,5,1795,2020-05-02,,Cancelled,Paris
EMP_200998,R&D,Cloud Architecture AWS,4,2496,2016-02-18,2016-02-24,Completed,Paris
EMP_200998,R&D,Deep Learning,7,3490,2017-01-06,,InProgress,Paris
EMP_200999,Sales,CRM Salesforce,2,797,2015-08-09,2015-08-14,Completed,Milan
EMP_200999,Sales,Digital Marketing,3,873,2016-10-07,2016-10-13,Completed,Milan
EMP_200999,Sales,Sales Leadership,4,1229,2018-05-11,,Cancelled,Milan
EMP_200999,Sales,Digital Marketing,3,911,2019-10-16,2019-10-21,Completed,Milan
EMP_201000,IT,Cloud Computing Azure,5,2534,2017-12-03,2017-12-13,Completed,Milan
EMP_201000,IT,Kubernetes,4,2052,2021-12-24,2021-12-30,Completed,Milan
EMP_201000,IT,SAP ERP,5,2722,2023-04-20,2023-04-26,Completed,Milan
EMP_201001,Operations,Supply Chain Management,4,1647,2017-10-07,2017-10-16,Completed,Berlin
EMP_201001,Operations,Project Management PMP,5,1945,2023-07-01,,InProgress,Berlin
EMP_201001,Operations,SAP ERP,5,2257,2024-09-08,2024-09-18,Completed,Berlin
EMP_201002,R&D,Deep Learning,7,2960,2017-01-02,2017-01-11,Completed,Paris
EMP_201002,R&D,Machine Learning,5,2523,2018-11-07,2018-11-16,Completed,Paris
EMP_201002,R&D,Python Advanced,6,1988,2020-05-17,2020-05-27,Completed,Paris
EMP_201002,R&D,Deep Learning,7,2814,2022-01-16,2022-01-28,Completed,Paris
EMP_201003,Sales,Digital Marketing,3,924,2015-10-22,2015-10-27,Completed,Milan
EMP_201003,Sales,CRM Salesforce,2,761,2023-01-25,2023-01-27,Completed,Milan
EMP_201003,Sales,Negotiation Techniques,3,860,2025-10-26,2025-10-30,Completed,Milan
EMP_201004,IT,DevOps CI/CD,4,1949,2017-08-24,2017-08-28,Completed,Milan
EMP_201004,IT,DevOps CI/CD,4,2273,2022-06-06,2022-06-11,Completed,Milan
EMP_201004,IT,SAP ERP,5,2134,2024-10-16,2024-10-24,Completed,Milan
EMP_201005,Operations,Supply Chain Management,4,1419,2015-09-30,2015-10-05,Completed,Berlin
EMP_201005,Operations,German Business Law,3,1199,2016-07-22,2016-07-26,Completed,Berlin
EMP_201005,Operations,SAP ERP,5,2814,2018-01-23,2018-01-29,Completed,Berlin
EMP_201005,Operations,Project Management PMP,5,2419,2020-03-26,2020-04-04,Completed,Berlin
EMP_201005,Operations,Supply Chain Management,4,1778,2022-09-12,2022-09-18,Completed,Berlin
EMP_201006,Management,Executive Coaching,3,1055,2015-10-25,,Cancelled,Paris
EMP_201006,Management,Change Management,3,897,2017-08-29,2017-09-03,Completed,Paris
EMP_201006,Management,Leadership Excellence,4,1282,2019-02-15,,InProgress,Paris
EMP_201006,Management,Change Management,3,964,2023-02-03,,InProgress,Paris
EMP_201007,R&D,Cloud Architecture AWS,4,2703,2015-10-12,2015-10-17,Completed,Paris
EMP_201007,R&D,Cloud Architecture AWS,4,2637,2019-02-08,2019-02-12,Completed,Paris
EMP_201008,Sales,Negotiation Techniques,3,878,2015-11-14,2015-11-17,Completed,Milan
EMP_201008,Sales,Negotiation Techniques,3,779,2016-05-04,2016-05-11,Completed,Milan
EMP_201008,Sales,Digital Marketing,3,897,2018-06-14,2018-06-18,Completed,Milan
EMP_201008,Sales,CRM Salesforce,2,664,2023-01-21,,Cancelled,Milan
EMP_201009,IT,DevOps CI/CD,4,2295,2016-07-07,2016-07-15,Completed,Milan
EMP_201010,Operations,Industry 4.0,4,2268,2018-05-17,2018-05-24,Completed,Berlin
EMP_201010,Operations,Project Management PMP,5,2523,2025-02-07,2025-02-14,Completed,Berlin
EMP_201012,R&D,Cloud Architecture AWS,4,2582,2017-03-31,,InProgress,Paris
EMP_201012,R&D,Data Engineering,5,2154,2018-08-04,2018-08-09,Completed,Paris
EMP_201012,R&D,Agile Scrum,2,872,2019-06-03,,InProgress,Paris
EMP_201013,Sales,Sales Leadership,4,1052,2017-01-02,2017-01-10,Completed,Milan
EMP_201013,Sales,Negotiation Techniques,3,857,2018-02-16,,InProgress,Milan
EMP_201013,Sales,Sales Leadership,4,1307,2019-05-05,,InProgress,Milan
EMP_201013,Sales,Digital Marketing,3,734,2022-10-08,2022-10-12,Completed,Milan
EMP_201013,Sales,CRM Salesforce,2,783,2023-06-30,2023-07-06,Completed,Milan
EMP_201014,IT,Cybersecurity,5,2897,2019-02-04,2019-02-10,Completed,Milan
EMP_201014,IT,SAP ERP,5,2444,2020-04-30,,InProgress,Milan
EMP_201015,Operations,SAP ERP,5,2214,2016-12-24,2016-12-29,Completed,Berlin
EMP_201015,Operations,Industry 4.0,4,2296,2021-02-23,2021-03-04,Completed,Berlin
EMP_201015,Operations,Industry 4.0,4,1755,2024-07-05,2024-07-09,Completed,Berlin
EMP_201015,Operations,Lean Manufacturing,3,1354,2025-04-20,2025-04-23,Completed,Berlin
EMP_201016,Management,Strategic Management,5,1947,2015-12-20,2015-12-27,Completed,Paris
EMP_201016,Management,Change Management,3,1001,2017-02-23,2017-03-01,Completed,Paris
EMP_201016,Management,Strategic Management,5,2100,2022-09-02,,Cancelled,Paris
EMP_201016,Management,Executive Coaching,3,974,2024-06-04,2024-06-10,Completed,Paris
EMP_201017,R&D,Python Advanced,6,1974,2016-06-07,2016-06-18,Completed,Paris
EMP_201017,R&D,Python Advanced,6,2427,2019-04-02,2019-04-09,Completed,Paris
EMP_201017,R&D,Cloud Architecture AWS,4,2671,2021-08-22,2021-08-29,Completed,Paris
EMP_201017,R&D,Machine Learning,5,2428,2024-05-18,2024-05-28,Completed,Paris
EMP_201017,R&D,Cloud Architecture AWS,4,2207,2025-12-09,2025-12-15,Completed,Paris
EMP_201018,R&D,Agile Scrum,2,876,2015-11-28,,InProgress,Paris
EMP_201018,R&D,Data Engineering,5,2248,2022-08-25,2022-08-30,Completed,Paris
EMP_201018,R&D,Agile Scrum,2,865,2024-10-07,2024-10-11,Completed,Paris
EMP_201018,R&D,Python Advanced,6,1909,2025-04-06,,InProgress,Paris
EMP_201019,Sales,Key Account Management,4,1004,2015-12-18,2015-12-25,Completed,Milan
EMP_201019,Sales,Digital Marketing,3,750,2016-12-10,2016-12-17,Completed,Milan
EMP_201019,Sales,Key Account Management,4,998,2017-04-04,,Cancelled,Milan
EMP_201019,Sales,Sales Leadership,4,1154,2019-08-30,2019-09-06,Completed,Milan
EMP_201020,IT,Kubernetes,4,1939,2015-12-17,2015-12-25,Completed,Milan
EMP_201020,IT,Network Security,4,2049,2017-06-18,2017-06-24,Completed,Milan
EMP_201022,Management,Strategic Management,5,2043,2015-12-24,2016-01-03,Completed,Paris
EMP_201023,R&D,Machine Learning,5,2599,2016-02-28,,Cancelled,Paris
EMP_201023,R&D,Data Engineering,5,2378,2019-04-27,2019-05-05,Completed,Paris
EMP_201023,R&D,Agile Scrum,2,755,2024-12-05,2024-12-12,Completed,Paris
EMP_201025,Operations,SAP ERP,5,2718,2017-12-31,2018-01-05,Completed,Berlin
EMP_201026,HR_Dept,Talent Acquisition,2,829,2023-01-07,,InProgress,Paris
EMP_201027,Management,Leadership Excellence,4,1218,2017-01-26,2017-02-03,Completed,Paris
EMP_201027,Management,Executive Coaching,3,959,2018-04-12,2018-04-16,Completed,Paris
EMP_201028,R&D,Data Engineering,5,2141,2017-12-02,,InProgress,Paris
EMP_201028,R&D,Python Advanced,6,2226,2021-03-11,2021-03-22,Completed,Paris
EMP_201028,R&D,Deep Learning,7,3603,2023-03-04,,InProgress,Paris
EMP_201028,R&D,Machine Learning,5,3189,2025-10-24,2025-10-31,Completed,Paris
EMP_201029,Sales,Negotiation Techniques,3,1019,2024-04-12,2024-04-15,Completed,Milan
EMP_201030,IT,Kubernetes,4,2341,2019-07-20,2019-07-26,Completed,Milan
EMP_201032,Management,Change Management,3,1004,2016-10-12,,Cancelled,Paris
EMP_201033,R&D,Agile Scrum,2,806,2016-04-07,2016-04-12,Completed,Paris
EMP_201033,R&D,Machine Learning,5,2460,2017-05-07,2017-05-14,Completed,Paris
EMP_201033,R&D,Agile Scrum,2,680,2020-05-26,,Cancelled,Paris
EMP_201033,R&D,Deep Learning,7,3617,2023-02-26,,Cancelled,Paris
EMP_201035,IT,Cloud Computing Azure,5,2058,2018-04-28,2018-05-04,Completed,Milan
EMP_201036,Management,Executive Coaching,3,1016,2016-07-28,2016-07-31,Completed,Paris
EMP_201036,Management,Financial Acumen,4,1469,2018-04-13,,Cancelled,Paris
EMP_201036,Management,Leadership Excellence,4,1108,2021-02-07,2021-02-12,Completed,Paris
EMP_201037,R&D,Deep Learning,7,3400,2016-06-24,2016-07-03,Completed,Paris
EMP_201038,IT,Cybersecurity,5,2523,2017-06-30,,InProgress,Milan
EMP_201038,IT,Cybersecurity,5,2980,2018-01-15,2018-01-21,Completed,Milan
EMP_201038,IT,DevOps CI/CD,4,2107,2021-10-29,,Cancelled,Milan
EMP_201038,IT,ITIL Framework,3,1438,2023-06-01,2023-06-05,Completed,Milan
EMP_201038,IT,Network Security,4,1800,2024-01-06,,Cancelled,Milan
EMP_201039,Operations,Project Management PMP,5,2167,2017-09-06,2017-09-16,Completed,Berlin
EMP_201039,Operations,Industry 4.0,4,1783,2018-03-22,,Cancelled,Berlin
EMP_201039,Operations,Supply Chain Management,4,1685,2019-01-12,2019-01-18,Completed,Berlin
EMP_201039,Operations,Industry 4.0,4,2162,2021-01-16,,InProgress,Berlin
EMP_201039,Operations,Industry 4.0,4,1845,2022-04-07,2022-04-14,Completed,Berlin
EMP_201039,Operations,Supply Chain Management,4,1501,2024-05-10,2024-05-19,Completed,Berlin
EMP_201039,Operations,Industry 4.0,4,1894,2025-05-07,,InProgress,Berlin
EMP_201040,Management,Financial Acumen,4,1648,2017-01-21,2017-01-28,Completed,Paris
EMP_201040,Management,Strategic Management,5,1813,2019-06-14,2019-06-23,Completed,Paris
EMP_201040,Management,Strategic Management,5,2039,2021-07-26,,Cancelled,Paris
EMP_201040,Management,Leadership Excellence,4,1154,2023-06-27,,InProgress,Paris
EMP_201041,R&D,Data Engineering,5,2335,2017-04-16,,InProgress,Paris
EMP_201042,Sales,Sales Leadership,4,1060,2018-12-03,2018-12-09,Completed,Milan
EMP_201042,Sales,Negotiation Techniques,3,778,2022-04-04,,Cancelled,Milan
EMP_201042,Sales,Negotiation Techniques,3,904,2025-11-14,2025-11-22,Completed,Milan
EMP_201043,IT,Cybersecurity,5,3155,2016-10-01,2016-10-10,Completed,Milan
EMP_201043,IT,SAP ERP,5,2735,2018-02-28,,InProgress,Milan
EMP_201044,Operations,Supply Chain Management,4,1836,2019-04-15,2019-04-20,Completed,Berlin
EMP_201045,Management,Executive Coaching,3,977,2017-01-23,,Cancelled,Paris
EMP_201045,Management,Financial Acumen,4,1516,2020-11-30,,InProgress,Paris
EMP_201046,R&D,Cloud Architecture AWS,4,2851,2016-11-11,,Cancelled,Paris
EMP_201046,R&D,Machine Learning,5,2896,2025-01-30,,Cancelled,Paris
EMP_201047,R&D,Deep Learning,7,2782,2019-10-13,2019-10-20,Completed,Paris
EMP_201047,R&D,Data Engineering,5,2296,2020-12-02,2020-12-09,Completed,Paris
EMP_201048,Sales,Sales Leadership,4,1197,2016-10-14,2016-10-18,Completed,Milan
EMP_201048,Sales,Sales Leadership,4,1345,2017-09-05,2017-09-11,Completed,Milan
EMP_201048,Sales,Digital Marketing,3,811,2018-03-02,,InProgress,Milan
EMP_201049,IT,SAP ERP,5,2370,2017-09-15,2017-09-24,Completed,Milan
EMP_201051,Management,Leadership Excellence,4,1343,2021-08-05,,Cancelled,Paris
EMP_201052,R&D,Machine Learning,5,3047,2017-09-05,2017-09-11,Completed,Paris
EMP_201053,Sales,CRM Salesforce,2,668,2016-07-28,2016-08-01,Completed,Milan
EMP_201053,Sales,Negotiation Techniques,3,771,2018-11-15,2018-11-23,Completed,Milan
EMP_201053,Sales,Negotiation Techniques,3,892,2021-11-23,,Cancelled,Milan
EMP_201053,Sales,Digital Marketing,3,813,2022-06-21,2022-06-24,Completed,Milan
EMP_201053,Sales,Key Account Management,4,1178,2024-12-03,2024-12-08,Completed,Milan
EMP_201053,Sales,CRM Salesforce,2,763,2025-09-20,2025-09-22,Completed,Milan
EMP_201054,IT,Network Security,4,1883,2018-10-04,2018-10-10,Completed,Milan
EMP_201055,Operations,Industry 4.0,4,2204,2019-02-24,,InProgress,Berlin
EMP_201056,HR_Dept,People Management,3,969,2017-03-31,2017-04-06,Completed,Paris
EMP_201056,HR_Dept,Talent Acquisition,2,807,2018-07-03,2018-07-05,Completed,Paris
EMP_201057,R&D,Data Engineering,5,2159,2016-09-04,2016-09-12,Completed,Paris
EMP_201057,R&D,Agile Scrum,2,762,2017-06-02,2017-06-04,Completed,Paris
EMP_201057,R&D,Deep Learning,7,3014,2018-02-02,2018-02-11,Completed,Paris
EMP_201057,R&D,Agile Scrum,2,734,2020-04-11,2020-04-13,Completed,Paris
EMP_201057,R&D,Machine Learning,5,2996,2024-06-15,2024-06-25,Completed,Paris
EMP_201058,Sales,Negotiation Techniques,3,1013,2016-12-23,,InProgress,Milan
EMP_201058,Sales,Sales Leadership,4,1083,2019-12-19,2019-12-24,Completed,Milan
EMP_201059,IT,DevOps CI/CD,4,1862,2020-12-21,2020-12-26,Completed,Milan
EMP_201059,IT,ITIL Framework,3,1486,2023-12-13,2023-12-17,Completed,Milan
EMP_201059,IT,DevOps CI/CD,4,1726,2024-05-27,,InProgress,Milan
EMP_201060,Operations,German Business Law,3,1134,2018-09-04,2018-09-08,Completed,Berlin
EMP_201061,HR_Dept,HR Analytics,4,1674,2016-10-02,2016-10-09,Completed,Paris
EMP_201061,HR_Dept,Coaching Techniques,3,775,2017-02-26,2017-03-06,Completed,Paris
EMP_201061,HR_Dept,People Management,3,801,2018-01-13,2018-01-17,Completed,Paris
EMP_201062,Management,Leadership Excellence,4,1264,2017-01-09,2017-01-14,Completed,Paris
EMP_201063,R&D,Data Engineering,5,2217,2018-11-05,2018-11-13,Completed,Paris
EMP_201063,R&D,Data Engineering,5,2680,2019-07-25,2019-08-03,Completed,Paris
EMP_201063,R&D,Data Engineering,5,2539,2021-10-01,,InProgress,Paris
EMP_201063,R&D,Deep Learning,7,3219,2022-02-15,,InProgress,Paris
EMP_201063,R&D,Deep Learning,7,3662,2023-03-06,,Cancelled,Paris
EMP_201065,IT,Network Security,4,1557,2016-09-08,2016-09-13,Completed,Milan
EMP_201065,IT,Cloud Computing Azure,5,2618,2017-02-26,,InProgress,Milan
EMP_201065,IT,Network Security,4,1565,2018-10-18,2018-10-25,Completed,Milan
EMP_201065,IT,Kubernetes,4,2456,2019-03-21,2019-03-29,Completed,Milan
EMP_201066,HR_Dept,People Management,3,1022,2016-09-19,2016-09-23,Completed,Paris
EMP_201066,HR_Dept,People Management,3,870,2019-10-19,,Cancelled,Paris
EMP_201066,HR_Dept,Coaching Techniques,3,754,2021-10-01,,InProgress,Paris
EMP_201066,HR_Dept,Employment Law France,3,1053,2022-03-15,2022-03-18,Completed,Paris
EMP_201066,HR_Dept,Talent Acquisition,2,694,2023-10-03,2023-10-06,Completed,Paris
EMP_201067,Management,Financial Acumen,4,1509,2016-11-26,2016-12-01,Completed,Paris
EMP_201067,Management,Change Management,3,869,2018-12-11,2018-12-18,Completed,Paris
EMP_201067,Management,Leadership Excellence,4,1326,2021-01-24,2021-01-28,Completed,Paris
EMP_201068,R&D,Data Engineering,5,2325,2017-02-23,2017-02-28,Completed,Paris
EMP_201068,R&D,Agile Scrum,2,761,2018-08-16,2018-08-21,Completed,Paris
EMP_201068,R&D,Data Engineering,5,2344,2020-01-06,,InProgress,Paris
EMP_201069,R&D,Machine Learning,5,2455,2016-12-27,2017-01-06,Completed,Paris
EMP_201069,R&D,Machine Learning,5,2786,2017-05-02,2017-05-07,Completed,Paris
EMP_201069,R&D,Python Advanced,6,1907,2018-04-16,2018-04-22,Completed,Paris
EMP_201070,Sales,Negotiation Techniques,3,788,2018-08-18,2018-08-22,Completed,Milan
EMP_201070,Sales,Negotiation Techniques,3,844,2023-04-13,2023-04-19,Completed,Milan
EMP_201071,IT,SAP ERP,5,2479,2016-10-23,2016-10-31,Completed,Milan
EMP_201071,IT,Cloud Computing Azure,5,2407,2017-07-23,2017-07-29,Completed,Milan
EMP_201071,IT,DevOps CI/CD,4,1799,2020-12-26,,Cancelled,Milan
EMP_201071,IT,DevOps CI/CD,4,1992,2022-04-08,,InProgress,Milan
EMP_201071,IT,Cybersecurity,5,2736,2024-06-13,2024-06-20,Completed,Milan
EMP_201071,IT,Cybersecurity,5,2553,2025-03-25,,InProgress,Milan
EMP_201072,Operations,SAP ERP,5,2507,2018-05-06,2018-05-15,Completed,Berlin
EMP_201072,Operations,Industry 4.0,4,2201,2019-02-12,2019-02-21,Completed,Berlin
EMP_201072,Operations,Supply Chain Management,4,1622,2023-09-06,,InProgress,Berlin
EMP_201072,Operations,German Business Law,3,1212,2024-02-09,2024-02-12,Completed,Berlin
EMP_201073,HR_Dept,HR Analytics,4,1644,2018-08-29,,Cancelled,Paris
EMP_201074,Management,Strategic Management,5,2015,2019-11-22,2019-12-01,Completed,Paris
EMP_201074,Management,Strategic Management,5,1811,2023-02-22,2023-02-28,Completed,Paris
EMP_201074,Management,Executive Coaching,3,1244,2025-01-01,2025-01-09,Completed,Paris
EMP_201076,Sales,CRM Salesforce,2,790,2017-02-10,,Cancelled,Milan
EMP_201076,Sales,Negotiation Techniques,3,825,2018-02-26,2018-03-02,Completed,Milan
EMP_201076,Sales,Key Account Management,4,1050,2023-12-18,,InProgress,Milan
EMP_201076,Sales,Negotiation Techniques,3,853,2025-09-10,2025-09-18,Completed,Milan
EMP_201077,IT,Cloud Computing Azure,5,2533,2016-12-16,2016-12-24,Completed,Milan
EMP_201077,IT,Cloud Computing Azure,5,2501,2019-06-09,2019-06-14,Completed,Milan
EMP_201078,Operations,SAP ERP,5,2801,2016-12-28,2017-01-03,Completed,Berlin
EMP_201079,HR_Dept,Coaching Techniques,3,895,2016-12-17,2016-12-20,Completed,Paris
EMP_201079,HR_Dept,Coaching Techniques,3,838,2019-08-11,2019-08-15,Completed,Paris
EMP_201079,HR_Dept,People Management,3,1014,2022-04-13,2022-04-20,Completed,Paris
EMP_201080,Management,Leadership Excellence,4,1060,2018-03-30,2018-04-06,Completed,Paris
EMP_201080,Management,Financial Acumen,4,1408,2019-07-03,2019-07-09,Completed,Paris
EMP_201080,Management,Strategic Management,5,1914,2022-03-31,2022-04-07,Completed,Paris
EMP_201080,Management,Leadership Excellence,4,1140,2025-08-25,2025-08-29,Completed,Paris
EMP_201081,R&D,Python Advanced,6,1895,2017-07-08,2017-07-14,Completed,Paris
EMP_201083,IT,Cybersecurity,5,2560,2020-02-04,2020-02-14,Completed,Milan
EMP_201083,IT,Network Security,4,1920,2021-07-07,2021-07-12,Completed,Milan
EMP_201084,Operations,SAP ERP,5,2850,2018-08-15,2018-08-23,Completed,Berlin
EMP_201085,Admin,GDPR Compliance,2,565,2017-01-04,2017-01-08,Completed,Paris
EMP_201085,Admin,GDPR Compliance,2,666,2019-05-09,2019-05-14,Completed,Paris
EMP_201085,Admin,Excel Advanced,1,448,2021-10-17,2021-10-22,Completed,Paris
EMP_201086,Management,Financial Acumen,4,1610,2019-11-08,,Cancelled,Paris
